id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
223,100000,2,2,1,58,2,2,0,0,0,0,87851,85594,87095,88357,77155,80108,0,3300,2839,3000,4000,2000,1
224,350000,1,2,2,42,0,0,0,0,0,0,347790,352600,299797,218973,146326,107205,13000,11000,8232,7000,6000,7000,1
225,160000,1,1,1,38,1,-1,-1,-2,-2,-2,0,499,0,0,0,0,499,0,0,0,0,0,0
226,210000,1,2,2,26,0,0,-2,-2,-1,2,9358,-27,-27,-27,3073,2878,0,0,0,3100,0,2003,0
227,60000,2,2,2,25,0,0,0,0,0,0,75932,60693,50324,58688,30099,16810,3121,3000,12000,30000,12000,28618,1
228,80000,2,2,1,23,0,0,0,0,0,-2,54600,56379,55875,7552,0,0,3300,2640,1056,0,0,0,0
229,30000,2,3,1,46,1,2,2,2,2,2,29201,30406,31295,29929,27744,28117,2000,1700,954,0,2253,1106,1
230,130000,2,3,1,48,0,0,0,0,0,0,46206,46396,43812,42132,44190,44636,3000,3000,3000,4000,4000,3000,0
231,350000,1,2,2,31,0,0,0,0,0,0,360347,357139,272072,267277,255680,261573,13100,10000,10000,8200,9000,9000,0
232,240000,1,1,1,39,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,0
233,210000,2,1,2,35,-2,-2,-2,-2,-2,-2,552,-18,-18,-18,-18,-18,0,0,0,0,0,0,0
234,270000,1,3,1,47,0,0,0,0,0,0,161999,165303,168837,172281,175705,179582,6000,6200,6254,6290,6710,8250,0
235,120000,2,2,1,30,-1,-1,-1,-1,0,-1,686,686,686,1372,686,836,686,686,1372,0,836,686,0
236,20000,2,3,1,47,0,0,0,-1,-1,-2,8152,7268,3699,780,0,0,1125,1000,780,0,0,0,0
237,450000,2,1,1,54,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0
238,20000,2,1,2,21,0,0,-1,-1,-1,0,2798,3214,647,0,7273,6490,2000,647,489,7273,130,0,0
239,240000,2,1,1,29,0,0,0,-1,0,0,41923,21409,17833,194043,194991,192800,1779,1000,194043,6530,7000,7000,0
240,110000,2,3,2,31,0,-1,-1,-1,-1,-2,2705,2487,2500,2500,0,0,2487,2700,2500,0,0,0,0
241,180000,2,1,2,27,0,0,0,0,0,0,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818,0
242,140000,1,2,1,34,0,0,0,0,0,0,70649,72069,74140,76421,82223,84296,3100,3140,3421,7000,3296,3283,0
243,20000,2,2,2,24,2,0,0,0,0,3,2968,3980,5075,5979,6796,6463,1223,1318,1183,1000,0,0,1
244,200000,1,1,2,33,-1,-1,-1,0,-1,-1,12202,1964,12181,5908,1114,8314,4994,12181,2000,1114,8314,1114,0
245,150000,1,2,1,40,0,0,0,0,0,0,172935,46462,42407,28265,25402,21514,35749,3016,1201,601,2002,1020,0
246,20000,2,2,2,26,1,-2,-1,0,0,0,0,0,1568,1398,920,0,0,1568,1000,302,0,192,0
247,90000,1,2,1,27,0,0,0,0,0,0,70482,70591,64926,59949,54029,48170,2580,2337,1634,1606,1371,620,0
248,140000,2,1,2,25,0,0,0,0,0,0,52196,16982,20199,20746,2260,4180,2000,5000,1000,1260,3000,439,0
249,200000,2,2,2,24,0,0,0,0,0,-2,19326,20330,21362,22000,2000,950,1330,1362,1000,2000,950,0,0
250,210000,2,1,2,27,0,0,0,0,0,0,16186,16914,18288,19301,19383,19940,1300,1650,1620,700,870,880,0
251,180000,1,1,2,33,0,0,0,2,0,0,3060,1854,3238,2106,1510,1746,1000,2500,0,1000,500,930,0
252,230000,2,2,1,30,-1,-1,-1,-1,0,-1,6294,1935,-74,926,426,926,1945,0,1500,0,1000,0,0
253,170000,1,2,2,26,0,0,0,-1,-1,-1,7228,6238,6265,5430,4898,3240,1200,2367,5430,4898,3240,7838,0
254,220000,2,1,1,31,0,0,0,0,0,0,67722,74057,75767,77902,79505,82061,7500,3500,4000,3500,4000,3000,0
255,30000,1,2,1,33,0,0,0,-2,-2,-2,34914,35000,0,0,0,0,1000,18000,0,0,0,0,0
256,100000,2,2,1,22,0,0,0,0,0,0,100192,93394,43004,50196,79217,78771,3000,3000,8000,30000,3000,4000,0
257,150000,1,2,2,27,0,0,0,0,0,0,134492,138107,89238,49677,97028,99214,6000,7000,2200,48500,3600,3500,0
258,210000,1,1,1,38,0,0,0,-2,-2,-2,81582,82768,654,628,302,476,4000,1584,300,0,500,476,0
259,350000,2,2,2,40,-2,-2,-2,-2,-2,-2,26774,22062,38491,4683,3797,6677,22181,38683,4706,3816,6708,20105,0
260,200000,2,2,1,32,-1,0,0,0,0,-1,11191,15940,20281,24540,24928,1532,6002,5000,4552,3131,1539,1027,0
261,240000,2,2,2,26,-1,-1,-1,-1,-1,-2,2335,2335,0,4670,0,0,2335,0,4670,0,0,0,0
262,50000,2,1,2,28,2,2,2,2,2,2,31336,32039,32714,32482,33807,34398,1500,1500,600,2000,1300,1500,0
263,360000,1,1,2,26,0,0,-1,-1,-1,-1,7127,6872,3381,1151,1155,381,1034,3397,1156,1160,382,1902,0
264,50000,2,2,1,42,0,0,0,0,0,0,27901,24898,23702,18327,17996,15938,1770,1194,564,1500,1000,2000,0
265,250000,2,1,2,44,-1,-1,-2,-2,-1,-1,891,-33,-33,-33,267,144,0,0,0,300,144,0,0
266,200000,1,1,1,38,-1,-1,-1,-1,-1,-1,6186,735,1463,15550,5045,6709,735,1463,15550,5045,6709,3021,1
267,30000,2,2,1,52,2,2,2,0,0,0,7033,10431,10120,11145,11368,12186,3700,0,1200,408,1002,0,1
268,250000,2,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,3160,396,396,396,396,3160,396,396,396,0
269,80000,1,3,2,38,0,0,0,0,0,0,7790,9123,10656,11474,13117,15899,1467,2000,1000,2000,3000,0,0
270,220000,2,1,1,38,0,0,0,0,0,0,4438,7211,9948,10528,12412,13745,3000,3000,1000,2000,1500,0,0
271,80000,2,3,1,50,0,0,0,-1,-1,-1,55070,57863,54382,773,-5857,57071,5012,7450,5000,1630,69794,15000,0
272,40000,2,1,2,24,-1,2,-1,-1,0,-1,780,390,390,780,390,150,0,390,780,0,150,780,1
273,170000,2,2,1,43,0,0,0,0,0,0,51054,52127,52651,53851,53095,54316,2489,2000,2048,1927,2104,2071,0
274,140000,2,2,1,48,0,-1,-1,-1,-1,-1,1154,1233,862,1355,1130,21361,1233,1075,1355,1130,21361,1347,0
275,110000,2,4,1,37,0,0,0,0,0,0,70204,69876,69584,59666,60916,61423,2745,2800,2200,2200,2207,3003,0
276,50000,2,2,2,24,2,0,0,0,0,0,48690,48384,49450,49706,9472,9671,2078,2144,1400,339,352,500,1
277,220000,2,2,2,37,-2,-2,-2,-2,-2,-2,2662,1918,4626,5602,769,5595,1918,4626,5602,769,5595,2538,0
278,350000,1,1,1,42,-1,-1,-1,-1,-1,-1,3800,3138,4150,3750,1362,8210,3138,4160,3750,2272,8210,9731,0
279,250000,2,1,2,32,0,0,0,0,0,0,26465,30762,32833,34055,34321,23166,5000,3000,2500,1000,3050,4000,0
280,110000,1,2,1,39,0,0,0,0,0,0,49464,40359,34533,36819,32467,35806,3007,3000,3000,3000,4000,3000,0
281,60000,1,3,2,38,0,-1,-1,-1,-1,-1,3059,291,1131,441,443,732,291,1131,441,443,580,0,0
282,310000,2,1,2,36,0,0,0,0,0,0,67940,45746,46979,42045,40334,49542,2000,2000,2000,2000,13000,2000,0
283,20000,2,3,2,45,-1,-1,-1,-1,-1,0,390,350,360,370,780,390,350,400,400,800,0,390,0
284,30000,2,3,1,35,2,0,0,0,0,0,28852,29777,29478,30290,27803,25762,1700,1700,1500,1500,1500,1500,1
285,230000,2,3,1,49,0,0,0,0,0,0,224985,188593,162143,165345,151047,147564,10000,8000,7000,10000,10000,8000,0
286,210000,2,1,2,31,-1,-1,-1,0,0,-1,15332,10000,19875,57751,25456,10625,10000,19875,50000,15456,10625,213,0
287,50000,2,3,3,43,0,0,0,0,0,0,31199,36067,24727,30182,27043,25995,12009,2111,11000,1000,6000,6001,0
288,310000,2,2,1,40,0,0,0,0,0,0,180225,85799,103459,80237,74627,52057,10000,20000,10000,6000,5000,5000,0
289,310000,1,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
290,20000,1,1,2,22,1,2,2,0,0,0,19438,20528,19464,18604,18172,14444,1700,0,700,620,800,300,1
291,290000,1,1,2,41,0,0,0,0,0,0,275367,255049,247090,242309,238609,238712,10580,9006,8507,10902,8600,8671,0
292,50000,1,2,2,43,0,0,0,0,0,0,47669,48102,45718,44142,40981,43634,2000,1731,1955,1454,3300,0,0
293,180000,2,3,1,43,1,-1,-1,-1,-1,-1,0,2602,498,498,1835,11337,2602,498,498,1835,10000,380,1
294,80000,1,2,1,50,0,0,0,0,0,0,72269,75007,67150,44374,48974,35396,4000,3000,5000,37000,2000,2000,0
295,270000,2,3,1,58,-2,-2,-2,-2,-2,-2,936,1188,2078,795,828,1251,1188,2078,795,828,1251,2267,0
296,290000,1,1,2,35,0,0,0,0,0,0,247280,250007,261236,223092,185522,170190,30000,29000,10000,8000,30000,48000,0
297,120000,2,1,2,28,1,-1,2,2,-1,-1,0,780,390,0,762,-18,1170,0,0,762,0,0,0
298,330000,2,2,1,28,0,0,0,0,2,2,225079,229947,233122,246414,253338,249107,10000,8507,17215,11000,0,12000,0
299,80000,1,1,2,38,1,2,2,2,2,2,67046,68439,69258,70526,71774,70503,3100,2500,3000,3000,0,2800,1
300,160000,2,1,1,36,-1,-1,0,-1,-1,-1,1714,2845,3342,171,1770,837,2845,1000,171,1770,837,299,0
301,230000,2,2,1,41,-1,-1,-1,-1,-1,-1,819,18163,5473,8162,6985,9130,18163,5654,12887,6985,9130,6554,0
302,180000,1,1,2,27,-1,-1,-1,-1,-1,-1,2658,2014,536,1123,536,536,2014,536,1123,536,536,629,1
303,270000,2,1,1,31,0,0,0,0,0,0,86716,88329,91247,91823,93164,95211,6000,6005,4000,4000,4000,5000,0
304,280000,2,3,1,33,0,0,2,2,2,2,75953,84005,86472,87457,88281,86749,9348,4700,3300,3150,0,3328,1
305,50000,1,2,1,59,0,0,0,0,0,0,47069,48479,49520,18990,19539,19791,2169,2210,680,855,726,687,0
306,200000,1,1,2,29,-2,-1,-1,-1,-1,-1,8099,3432,2249,3367,-33,11202,3447,2261,3377,0,11235,2795,0
307,130000,1,2,2,54,0,0,0,0,-2,-2,30184,31795,31467,-440,-240,-240,2419,1000,0,200,0,0,0
308,50000,2,2,1,58,0,0,0,0,0,0,50182,41207,19129,18538,17494,17833,1500,1700,1500,700,1000,1000,0
309,300000,2,3,1,37,0,0,0,0,0,0,85405,84922,84870,69725,54744,9234,3479,3319,2210,1095,1594,126463,0
310,100000,2,1,1,27,1,2,0,0,0,0,77346,75513,77147,78200,78393,72214,0,3451,3000,2841,2620,2500,1
311,80000,1,3,2,32,0,0,0,0,0,0,71375,18353,94675,90470,85449,80309,1414,83402,4000,3058,2903,2626,0
312,140000,2,2,2,38,0,0,0,0,0,2,141453,132415,130305,79775,74462,74954,8000,3100,3000,5417,0,500,0
313,300000,2,2,2,43,1,-2,-2,-1,-1,-1,499,0,0,507,0,629,0,0,507,0,629,0,0
314,110000,2,3,1,43,0,0,0,0,0,0,48796,49371,19413,20204,16627,14980,2350,1392,1183,511,1151,482,0
315,180000,2,3,2,26,-1,2,-1,2,2,-2,1728,1539,2703,1650,0,0,0,2703,0,0,0,0,0
316,320000,2,2,1,39,-1,-1,-1,-1,-1,0,42442,3336,7210,6091,24641,30005,3336,7210,6091,24641,30000,5645,0
317,110000,2,1,1,29,-1,-1,-1,-1,0,-1,3261,1380,1380,2760,1380,1700,1380,1380,2760,0,1700,0,0
318,40000,2,2,1,37,2,2,2,2,2,0,25561,26343,25635,28100,27352,27862,1500,0,2900,0,1100,2400,1
319,180000,2,1,2,27,1,-1,-1,-1,-1,-1,0,3338,3333,3333,3333,3333,3338,3333,3333,3333,3333,3333,0
320,150000,1,1,1,39,0,0,0,0,0,0,65627,64803,62844,61785,61136,57287,2982,2803,2019,2060,2098,2024,0
321,140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0
322,50000,2,2,2,24,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
323,50000,1,1,2,39,3,3,2,2,2,-2,65766,59702,55899,54275,20280,20038,0,2100,0,62013,858,869,0
324,260000,1,2,2,35,0,0,0,0,0,0,493411,400108,297313,276948,2378,-2709,12325,6633,6889,1025,2047,194102,1
325,150000,2,2,2,27,0,0,0,2,0,0,89302,90745,96314,87862,79936,76971,4200,8000,14,3000,4500,3000,0
326,100000,2,3,1,55,2,3,2,-1,3,2,1520,1349,959,1623,1470,930,0,0,1623,0,0,780,0
327,130000,1,1,2,28,0,0,0,0,0,-2,91092,94581,94580,30000,0,0,5000,3000,4000,0,0,0,0
328,140000,2,2,2,38,0,0,0,0,0,0,135034,133283,132765,123208,97154,97687,4729,5434,4751,3500,3500,3800,0
329,490000,2,2,1,30,0,0,0,0,0,-1,26088,24092,24488,16995,-1527,62491,2003,2041,1092,4,64895,3003,0
330,500000,1,1,1,37,1,2,0,0,0,0,507062,491956,430637,376657,356636,303510,325,15296,12137,12312,14113,10526,0
331,30000,1,2,2,47,-1,-1,-1,-1,0,-1,396,396,396,792,396,772,396,396,792,0,772,0,0
332,50000,1,2,2,33,0,0,0,0,0,0,50094,50461,50994,30521,30242,30193,2479,2412,1162,1199,1223,1199,0
333,80000,1,2,2,25,3,2,0,0,-1,-1,79977,78091,80288,82150,319,85,0,3456,3750,319,85,322,0
334,30000,1,3,1,55,2,2,2,3,3,4,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1
335,80000,2,2,2,31,2,0,0,0,0,0,30911,28190,27045,22843,20578,19049,2009,1751,1500,1000,779,545,1
336,360000,1,1,2,27,0,0,0,0,0,0,375392,373004,371567,375352,316076,314588,13290,14012,20000,16000,16000,290000,0
337,140000,1,1,1,41,-1,-1,-1,-2,-2,-1,4523,12171,0,0,0,10832,12171,0,0,0,10832,0,0
338,260000,2,1,2,28,0,0,0,0,0,0,63504,66283,67341,54725,36117,35144,4000,3002,2000,2000,2464,1000,0
339,70000,1,2,1,26,0,0,0,0,0,0,18757,19764,20539,23066,23684,24182,1625,1400,2882,1000,879,1033,0
340,160000,2,2,2,27,1,-1,-1,-2,-2,-2,0,418,0,0,0,0,418,0,0,0,0,0,1
341,50000,1,2,2,35,3,2,2,2,2,-1,150,150,150,150,150,805,0,0,0,0,805,43340,0
342,50000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,2070,0,0,0,0,2070,0,0,0,0,0,0
343,80000,2,2,1,27,-2,-2,-2,-2,-2,-2,390,390,390,390,390,930,390,390,390,390,930,0,0
344,120000,1,2,1,33,-1,-1,-1,-1,-1,-1,1336,-5,500,500,150,150,0,505,500,150,150,941,0
345,30000,2,3,2,23,0,0,0,0,0,0,33171,32678,32218,31963,30942,29945,1524,1537,1755,1207,1076,1188,0
346,140000,1,2,2,41,-2,-2,-1,-1,-2,-2,-10,-10,1066,0,0,0,0,1076,0,0,0,0,0
347,360000,2,3,2,38,1,-1,-1,0,0,0,-507,751,15369,7845,6786,0,1502,15369,200,0,0,0,0
348,50000,1,2,2,28,2,0,0,2,0,0,14091,14752,18460,17749,18936,5925,1200,3972,0,1448,492,10000,1
349,30000,2,3,1,54,2,2,2,0,0,2,23498,26400,25682,26155,27972,27374,3600,0,1200,2400,0,2300,1
350,130000,2,2,1,28,2,2,0,0,0,0,135805,125973,95602,91328,93099,95825,75,3369,3423,3400,4275,2307,0
351,10000,2,1,2,22,0,0,0,0,0,0,7302,7857,8827,5622,5877,7036,1330,1300,1250,500,1255,315,0
352,120000,1,2,2,34,0,0,0,2,2,2,49206,50386,54656,54963,55865,54842,2000,5100,1800,2400,0,5500,0
353,80000,2,5,2,27,0,0,0,0,0,0,45268,47140,47411,48443,49478,43264,2600,1800,1700,1700,1700,1300,0
354,50000,2,2,1,31,0,0,0,0,0,0,48509,50724,50453,19703,19345,20106,3310,2039,1237,634,5000,844,0
355,230000,2,4,2,34,0,0,0,-1,-1,-1,2223,2233,159,1772,28704,19474,1000,159,1778,28704,19474,650,0
356,20000,1,2,1,55,0,0,2,0,0,2,10301,12871,12374,13392,14938,14557,2750,0,1231,1777,0,4859,1
357,50000,2,3,1,42,0,0,0,0,0,0,44332,25913,19057,18788,18108,15256,8802,1500,2000,1000,2000,2000,0
358,10000,1,3,2,25,2,0,0,0,0,-2,4693,5371,6327,6055,0,0,1300,1600,400,0,0,0,1
359,140000,2,2,1,43,2,2,0,0,0,0,90632,88637,90859,92734,48461,49067,0,4200,4261,2182,1844,1652,1
360,360000,1,1,2,35,-1,-1,-1,-1,-2,-1,2010,2936,640,0,0,4750,2936,640,0,0,4750,1470,0
361,220000,1,1,2,48,0,0,0,0,2,0,113061,115294,117945,130365,126780,129570,5600,6000,16000,0,5000,6300,0
362,80000,2,3,1,39,0,0,0,-2,-1,-1,4948,3804,0,0,1715,0,1000,0,0,1715,0,0,0
363,90000,1,2,1,42,2,2,2,2,2,0,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,0
364,300000,2,2,1,38,-1,-1,-1,-1,0,0,5848,24718,45114,16949,9537,0,24718,45533,17136,0,0,0,0
365,20000,1,3,1,51,-1,-1,-2,-2,-2,-2,2300,0,0,0,0,0,0,0,0,0,0,0,1
366,120000,2,1,2,34,-1,-1,0,-1,-1,-1,882,6531,6313,1100,1330,830,6900,5037,1100,1330,3800,2037,0
367,500000,1,1,2,39,0,0,0,0,-1,-1,128068,143227,52196,43180,1095,856,20000,12000,0,1095,856,50000,0
368,240000,2,2,1,29,0,0,0,0,0,0,21909,15420,40861,34146,30937,27164,2420,34000,2500,5937,5164,5387,0
369,260000,2,2,1,42,0,0,0,0,0,2,50060,54213,49512,18657,33296,32622,5000,2655,800,15000,0,10000,0
370,100000,1,2,2,29,0,0,0,-2,-2,-2,65324,11860,0,0,0,0,2106,0,0,0,0,0,0
371,210000,1,2,1,39,-1,-1,-1,-1,0,0,600,169,497,15433,8500,10500,169,497,15436,170,2000,2822,1
372,30000,1,3,2,38,1,2,0,0,0,0,30771,29975,27541,27785,28839,29412,0,2000,1000,1500,1052,591,0
373,20000,2,3,3,32,0,0,0,-2,-2,-1,19446,20650,0,0,0,1000,2000,0,0,0,1000,0,0
374,60000,2,3,1,50,-1,-1,-1,-1,-1,-1,2811,297,734,399,670,0,297,737,399,670,0,9398,1
375,200000,2,1,1,32,0,0,-1,-1,-2,-2,12367,13732,1513,0,0,0,2000,1513,0,0,0,0,0
376,50000,1,2,2,44,0,0,0,0,0,0,27560,19002,8542,8711,8893,9070,1159,1142,311,322,324,335,0
377,500000,2,2,2,32,0,0,0,0,2,0,33763,43081,44277,46605,35766,26175,10000,2200,3500,0,1100,800,0
378,50000,1,2,2,30,0,0,0,0,0,0,50507,48751,44688,19823,13645,10876,4000,2220,1000,1500,1000,1500,0
379,150000,1,2,2,34,0,0,0,0,0,0,135587,138473,141297,144605,148420,150500,4000,4000,4500,5000,3500,0,0
380,90000,2,2,1,35,0,0,0,0,0,0,82164,77060,76589,62892,58326,59491,2926,3571,2381,2083,2100,1976,0
381,300000,1,1,1,34,0,0,0,0,0,0,1257,6467,7655,7507,7659,-574,5600,1500,0,300,0,6600,0
382,240000,2,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
383,230000,2,1,1,42,1,-2,-2,-2,-2,-2,6087,16041,29977,5608,0,0,16050,29989,5608,0,0,0,0
384,50000,2,2,1,47,2,0,0,2,2,2,10992,12047,15257,15410,15917,15514,1540,3750,700,900,0,600,1
385,200000,2,1,2,31,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1
386,180000,2,1,1,36,-2,-2,-2,-2,-2,-2,2846,2092,4629,3007,5827,1118,2092,4631,3007,5827,1200,1030,0
387,130000,2,3,1,25,0,0,0,0,0,-1,24885,26196,25476,22394,17907,1739,1740,2000,1209,1120,1739,35,0
388,160000,1,1,1,41,-2,-2,-1,-1,-2,-1,155458,157690,150209,151343,154456,157632,7200,6100,5300,5400,165759,4872,0
389,30000,1,2,2,23,0,0,0,0,0,0,27275,26948,28183,25484,27062,28703,2000,2000,1400,2000,2100,2500,0
390,340000,2,1,2,37,0,0,0,0,0,0,334125,335778,343792,301895,198944,197439,13562,15000,12000,8120,7720,4000,0
391,60000,1,3,2,27,0,0,0,0,0,0,37170,36918,10163,10692,15307,19838,2000,3000,1000,5000,5000,1000,0
392,200000,2,1,2,31,-2,-2,-2,-2,-2,-2,6024,2180,2750,0,1060,2000,2180,2750,0,1060,2000,1060,0
393,270000,1,1,1,39,-2,-2,-2,-2,-1,-1,10648,0,15332,9094,225604,7443,0,3119,9124,225616,7443,69550,0
394,180000,1,2,1,27,0,0,0,0,0,0,181219,183311,183936,181370,179904,172758,7000,8021,6315,6432,6409,6008,0
395,10000,1,2,2,32,0,0,0,0,0,0,9576,9028,9644,9790,9990,0,1384,1000,196,200,0,0,0
396,500000,1,1,2,36,-2,-2,-2,-2,-2,-2,45106,81264,18122,27229,21462,27911,81690,18225,27365,21570,28050,17397,1
397,80000,1,2,2,29,-1,-1,-1,0,0,0,28175,0,68227,68040,69840,69840,0,68227,2000,2000,0,0,0
398,130000,2,3,1,44,0,0,0,0,0,0,40331,43929,45816,47018,48550,49737,5000,3390,3000,3000,1955,3000,0
399,80000,2,2,1,34,0,0,0,0,-1,0,78688,80539,76681,34197,27398,28646,4000,2333,3032,28298,2000,2000,0
400,200000,1,3,1,36,-1,-1,-1,-1,-1,-1,5308,3959,13868,4094,2247,17794,3981,13909,4106,2253,17847,2123,0
401,50000,2,2,2,29,0,0,0,0,0,0,49793,50466,50085,50686,46805,47220,1866,1733,1724,1684,2058,1341,0
402,50000,1,3,2,26,0,0,0,-2,-2,-2,50419,40200,0,0,0,0,1000,0,0,0,0,0,1
403,130000,1,1,2,36,1,2,2,2,0,0,128190,131094,132549,128646,100845,101545,6500,5000,0,3512,3606,3699,0
404,130000,2,2,2,42,0,0,0,0,0,0,42946,43969,44975,45723,46515,47450,1676,1682,1430,1318,1331,1525,0
405,30000,1,3,1,48,0,0,0,0,0,0,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0
406,150000,2,2,2,27,1,-2,-2,-2,-1,-1,0,0,0,0,699,1170,0,0,0,699,1170,1173,0
407,380000,1,3,1,34,-1,-1,-1,-1,-1,-1,4539,4119,4686,2363,2416,4718,4131,4700,2382,2423,4732,2353,0
408,360000,2,2,2,35,2,2,2,0,0,0,360023,363239,350214,319960,260944,202686,14693,30,12302,10004,7506,19721,1
409,230000,2,3,3,48,0,0,0,0,0,0,41134,50379,54556,58624,59848,68828,10000,5000,5000,2197,10000,5000,0
410,210000,2,1,2,33,-1,-1,-1,-1,-1,-1,591,1053,2989,2046,17239,3680,1053,2992,2046,17239,3680,0,0
411,50000,1,2,3,34,0,0,0,0,0,0,48538,49580,47557,20914,19646,20332,3000,3006,1500,701,1000,1000,0
412,50000,1,2,2,31,0,0,0,-1,0,0,8673,10957,17187,6377,6370,1910,5011,10000,10000,6000,0,3000,0
413,500000,1,1,1,43,-1,-1,2,-1,-1,0,14132,35814,20089,28077,132588,115442,35820,18,28077,132588,28500,20000,0
414,30000,2,2,1,53,0,0,0,0,0,0,26891,28151,28827,29412,26199,27116,2000,1500,1000,1000,1351,1000,0
415,100000,2,2,1,26,0,0,0,2,0,0,95087,87380,87083,82653,72867,74140,3965,7138,0,2448,2674,2672,1
416,340000,1,1,1,48,0,0,0,0,0,0,321046,329563,335012,197797,201935,140812,13690,12693,6100,6300,5100,5400,0
417,200000,1,1,1,37,-1,-1,0,0,0,0,2896,10706,10323,8440,4963,10222,10720,3014,1027,2022,10017,2030,1
418,50000,2,3,1,53,1,2,0,0,0,0,51254,49852,28379,15988,16718,17446,0,6200,2000,1000,1000,1000,0
419,30000,2,2,2,39,1,2,0,0,0,0,26981,26264,27240,27440,28000,0,0,1500,600,560,0,15225,0
420,350000,2,1,1,32,0,0,0,0,0,0,67761,63187,58719,60737,63593,82202,8007,2200,3000,4000,20000,8000,0
421,10000,2,2,1,40,1,-1,0,0,0,0,0,1912,3071,4012,9882,5857,1912,1200,1000,1000,1000,0,0
422,180000,2,3,2,27,-1,-1,-1,-1,-1,-1,3578,3898,0,715,4079,0,3898,0,715,6942,0,213,0
423,500000,2,1,1,37,-1,-1,-1,-1,-1,0,6694,17470,15091,1587,61385,56252,17470,15091,1587,61385,0,56733,1
424,260000,2,2,1,39,2,0,0,2,2,2,136007,139215,146127,143637,154531,147016,5400,9500,0,12766,0,0,1
425,150000,1,3,2,31,-2,-2,-2,-1,-1,-2,31991,18322,11429,3714,0,0,18696,11629,3814,0,0,0,0
426,210000,2,1,2,33,-1,-1,-1,-1,0,0,27042,0,188,16464,13947,0,0,188,16476,0,0,0,0
427,50000,2,1,2,29,1,-2,-2,-2,-2,-1,0,0,0,0,0,429,0,0,0,0,429,250,0
428,150000,1,2,1,25,-1,-1,-1,-1,-1,-2,890,-180,101,480,0,0,0,281,600,0,0,0,0
429,220000,2,1,2,30,-1,-1,-1,-1,-1,-1,8939,316,541,4188,3473,7653,316,541,4188,3473,7653,2280,0
430,210000,1,2,1,40,-1,-1,-2,-2,-2,-2,3180,0,0,0,0,0,0,0,0,0,0,0,0
431,20000,1,1,1,39,-1,-1,-1,-1,-1,-1,628,662,596,630,664,598,700,600,700,700,600,1400,0
432,150000,2,2,1,26,0,0,-1,-1,-2,-2,115786,123423,5250,0,0,0,10000,5250,0,0,0,0,0
433,180000,2,2,2,36,0,0,0,2,2,-1,14222,14701,17322,13137,0,2293,1300,2902,3047,0,2293,2000,0
434,230000,2,2,1,40,1,-2,-1,-1,-1,-1,0,0,3504,4272,2977,1900,0,3504,4272,2977,1900,0,0
435,140000,1,1,2,55,0,0,0,0,0,0,65640,66998,68201,68866,65781,66850,2800,3000,2500,2350,2400,2400,0
436,50000,2,3,2,23,0,0,0,0,0,0,43979,33403,20879,18573,17318,17936,2000,2000,2000,1000,1000,2800,0
437,400000,2,1,1,44,4,3,2,0,0,-1,278863,275153,269528,269278,269278,1976,0,0,150,0,3355,5688,1
438,140000,2,2,1,48,0,0,0,0,0,0,41241,42548,44552,46503,48418,49277,1996,3000,3000,3000,1790,1965,0
439,420000,1,2,1,37,0,0,0,0,0,0,415257,411624,388363,390003,398229,409615,16850,15522,14000,14500,18007,12733,1
440,50000,2,2,1,27,0,0,0,0,0,0,45632,42750,39776,33164,34781,30231,1837,2500,1390,2007,2000,2000,0
441,80000,2,1,2,30,0,0,0,0,0,0,44999,45843,46879,47799,48876,49909,2100,2100,2000,2000,2000,4500,0
442,100000,2,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
443,160000,2,2,1,25,4,3,2,0,0,0,103398,100925,97701,99434,99527,16331,0,0,2321,432,546,550,0
444,80000,2,1,1,36,-1,-1,-2,-2,-2,-1,78780,0,0,0,0,59349,0,0,0,0,59349,0,0
445,60000,2,2,1,34,2,2,2,2,2,0,24898,27976,27233,30184,29566,30225,3800,0,3720,0,1300,1291,1
446,310000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,298887,0,0,0,0,298887,0,0,0,0,199417,0
447,230000,1,2,2,36,-2,-2,-2,-2,-2,-2,3245,1855,2577,8001,2970,-1,1864,2590,8039,2984,0,381,0
